"antiguedad_deuda","deuda_total","mujer","edad","region_bogota","propuesta_cuotas","propuesta_descuento","estrategia_agresiva","origen_deudor","estado_civil","tiene_propiedades","producto_origen_deuda","beneficiario_subsidios","helado_favorito","mes","ingreso","con_acuerdo"
561,19903993.813321,0,36.0183547083719,0,3,0.262784274620935,1,"Colombia","union libre",1,"libre inversion",0,"No le gusta el helado",7,4400988.36966814,0
1316,89540534.3758408,1,39.0099642478502,1,6,0.419374346919358,1,"Colombia","casado/a",0,"libre inversion",0,"ron con pasas",12,4511738.2387117,0
1332,44740727.2535143,1,20.5721989233052,0,12,0.429118039878085,0,"Colombia","union libre",0,"otro",0,"otro",9,1516330.16196477,0
226,56822199.9207744,1,45.1379991367506,0,12,0.396709326887503,0,"Colombia","casado/a",0,"tarjeta credito",0,"No le gusta el helado",1,2410903.44903695,0
1225,1431154.95129023,1,29.1536989584733,1,9,0.514335095509887,1,"Colombia","soltero/a",0,"otro",0,"No le gusta el helado",5,4136267.87628985,1
1142,26369591.2873372,0,19.6111199907931,0,4,0.505982303665951,1,"Colombia","soltero/a",1,"otro",0,"chocolate",1,3157612.87285897,0
1027,88795405.1721375,1,24.437062317442,0,6,0.200920348009095,1,"Colombia","casado/a",0,"libre inversion",0,"No le gusta el helado",8,2072591.22467874,0
518,68410386.1511685,1,18.2485807442811,0,1,0.453073890320957,1,"Colombia","soltero/a",0,"libre inversion",0,"ron con pasas",3,1121577.50851546,0
767,6983301.68814864,1,31.4976883440609,0,7,0.559541367832571,0,"Colombia","soltero/a",0,"credito vehiculo",0,"No le gusta el helado",10,3057378.73993222,0
681,73139070.4961261,0,42.0193345202749,0,10,0.102892246143892,0,"Colombia","casado/a",1,"otro",0,"fresa",4,4794166.34398384,0
894,11847842.3703695,0,30.2267504178869,0,7,0.150079800747335,1,"Colombia","soltero/a",0,"tarjeta credito",0,"No le gusta el helado",5,3256177.14655888,0
1264,37423725.9334652,0,24.5720530872845,1,5,0.19256523004733,0,"Colombia","casado/a",0,"otro",0,"fresa",1,5377169.72635016,0
461,83544138.7925763,0,32.1645362996375,0,11,0.027867416292429,0,"Colombia","union libre",0,"libre inversion",1,"chocolate",2,2662617.94596573,0
498,50279954.1223096,0,35.052483377974,0,1,0.537140797823668,0,"Colombia","casado/a",0,"libre inversion",0,"ron con pasas",4,4026070.42507484,0
1040,2171155.33738397,1,37.0957555901594,0,11,0.0963286756072193,0,"Colombia","soltero/a",1,"tarjeta credito",0,"ron con pasas",11,2272809.63592953,1
1059,87092246.5540934,1,38.8043272643222,1,6,0.378431267431006,1,"Colombia","casado/a",0,"otro",0,"fresa",3,4933284.14530734,0
1269,69512838.9485646,0,32.9173475308618,0,9,0.0406766939442605,0,"Colombia","soltero/a",0,"otro",0,"fresa",7,3837200.69403565,0
721,8023760.01756638,0,34.350316146329,0,2,0.348186293430626,1,"Colombia","soltero/a",0,"tarjeta credito",0,"chocolate",7,4627490.07832171,0
1187,33458908.4885549,0,44.5459208273405,0,1,0.558564736973494,1,"Colombia","union libre",0,"tarjeta credito",0,"chocolate",5,3872106.60755425,0
545,43706005.1822104,1,48.4363780626799,0,12,0.553338686423376,0,"Colombia","casado/a",0,"tarjeta credito",0,"No le gusta el helado",9,3320173.65890792,0
423,61110277.655907,1,27.9631787189171,1,5,0.537997605325654,1,"Colombia","union libre",1,"credito vehiculo",0,"chocolate",7,4094132.2026586,0
1257,70972450.0418175,0,39.1752990431077,0,5,0.412663017539307,0,"Colombia","union libre",0,"credito vehiculo",0,"fresa",8,4791901.64478041,0
242,73076172.9061604,1,35.157904304666,1,11,0.557850939687341,0,"Colombia","union libre",0,"tarjeta credito",1,"No le gusta el helado",8,4704708.04680715,0
661,7910165.57298135,1,46.2280595763662,0,2,0.157520766416565,0,"Colombia","soltero/a",0,"credito vehiculo",0,"otro",7,3431464.19999594,0
714,15950276.6948193,0,42.9069612586289,0,8,0.198128068679944,0,"Colombia","soltero/a",1,"tarjeta credito",1,"ron con pasas",8,3672338.8677856,0
667,4172891.94704499,1,44.147837227611,0,12,0.559843114390969,1,"Colombia","union libre",0,"otro",0,"otro",3,3478801.79900046,1
964,22296679.7206784,0,32.4476997858196,1,12,0.121373889874667,0,"Colombia","casado/a",0,"otro",0,"chocolate",9,5334581.9190708,0
1066,82176590.7108318,1,43.8802953129636,0,6,0.594871477223933,1,"Colombia","casado/a",1,"otro",0,"otro",4,2952670.9396497,0
1247,1021486.04707327,1,41.027699438446,0,3,0.155424196925014,0,"Colombia","casado/a",0,"libre inversion",0,"No le gusta el helado",7,3335576.41689669,0
1139,21152469.9266301,1,24.2100365601893,1,3,0.303561484627426,1,"Colombia","casado/a",0,"credito vehiculo",0,"ron con pasas",11,3216425.07404694,0
290,15892227.2190219,1,27.0772712572689,0,4,0.533216217672452,0,"Colombia","soltero/a",1,"credito vehiculo",0,"ron con pasas",10,1925651.62710362,0
388,14243840.0845975,1,46.675661160049,0,9,0.525017522647977,1,"Colombia","union libre",0,"tarjeta credito",0,"otro",7,3513535.76999156,1
931,58645457.0632428,0,31.0810508164989,1,11,0.437713040085509,0,"Colombia","casado/a",0,"tarjeta credito",0,"ron con pasas",8,6217938.37660462,0
1203,44164514.1409943,1,46.1834170359007,0,11,0.113734514219686,1,"Colombia","casado/a",0,"otro",0,"otro",10,2018145.82169719,0
873,62668068.8593537,1,40.6009450556288,0,7,0.0525720298290253,0,"Colombia","soltero/a",0,"libre inversion",0,"ron con pasas",4,2791094.30843609,0
487,26709548.5883066,1,25.8965777134165,0,6,0.0420965943485498,0,"Colombia","soltero/a",0,"otro",0,"chocolate",8,1973454.07101122,0
1214,88099644.8806487,1,30.4186153606284,0,10,0.311611327249557,1,"Colombia","soltero/a",1,"otro",0,"chocolate",6,2660870.07855266,0
400,26572055.9518319,0,23.9722007561565,1,2,0.252233255328611,0,"Colombia","union libre",0,"credito vehiculo",0,"No le gusta el helado",1,4497835.32016277,0
752,47745618.8399345,0,36.6169846259966,0,12,0.0432422985322773,1,"Colombia","union libre",0,"credito vehiculo",0,"No le gusta el helado",11,4294946.28658146,0
191,7833964.22483493,1,18,0,2,0.0400284895207733,1,"Colombia","union libre",1,"otro",0,"chocolate",8,1043593.34960352,0
602,61359146.7213118,0,45.296879610338,1,3,0.423068980174139,1,"Colombia","union libre",0,"credito vehiculo",0,"chocolate",7,5644131.81462956,0
697,17111719.742557,1,37.4725124709508,0,4,0.585462551610544,1,"Colombia","union libre",0,"credito vehiculo",0,"chocolate",9,2590228.4541603,0
327,48105576.9508705,1,41.9255524577363,0,3,0.223934936570004,0,"Colombia","union libre",0,"libre inversion",1,"fresa",2,3003406.16955657,0
911,72329583.6545527,0,33.1101047935482,0,10,0.434011082304642,1,"Colombia","casado/a",0,"otro",0,"otro",4,3880925.05681682,0
534,28804979.1564234,1,47.1960621676734,1,7,0.432330310670659,0,"Colombia","union libre",0,"credito vehiculo",0,"No le gusta el helado",8,4141981.54510199,0
460,62492460.985668,0,36.6116775592919,0,6,0.110788306687027,0,"Colombia","soltero/a",0,"libre inversion",1,"otro",5,3947073.55915666,0
600,69778266.9653417,1,26.6565067585325,0,1,0.355334161268547,1,"Colombia","soltero/a",0,"tarjeta credito",0,"otro",11,1582628.38070245,0
1225,24225812.6580622,0,34.3344400185017,1,8,0.588410422392189,0,"Colombia","union libre",0,"credito vehiculo",0,"otro",5,5836622.98160062,0
1339,61377529.6330685,0,42.6563049563913,0,6,0.25222208253108,0,"Colombia","union libre",0,"otro",0,"No le gusta el helado",12,3250733.21787907,0
1037,89299967.6680891,0,22.7081093219258,1,5,0.204211387177929,0,"Colombia","union libre",0,"libre inversion",0,"ron con pasas",9,4820831.54474926,0
1342,50037538.0205456,1,34.3924446897662,0,10,0.186010619206354,1,"Colombia","union libre",0,"tarjeta credito",0,"No le gusta el helado",12,2781287.90744443,0
812,83823986.5976153,0,28.2327793224024,1,11,0.3119855589699,0,"Colombia","casado/a",0,"credito vehiculo",0,"chocolate",6,4826466.9131757,0
688,19379727.1224204,0,21.8637643933427,1,12,0.263595086010173,1,"Colombia","union libre",0,"libre inversion",0,"fresa",11,4798413.9067835,1
1309,21389350.4179548,1,52.8177020021145,1,5,0.264419473707676,0,"Colombia","union libre",0,"credito vehiculo",0,"fresa",8,3801219.98059169,0
354,44023205.1118976,1,36.4224418404837,0,2,0.030675467569381,1,"Colombia","casado/a",0,"otro",0,"fresa",1,2321169.06005337,0
258,41980391.9899743,0,39.3698385721435,0,10,0.307925142813474,1,"Colombia","soltero/a",0,"otro",1,"chocolate",4,4963789.958342,0
208,70640472.9046393,0,36.0658551312964,0,10,0.592652949085459,0,"Colombia","casado/a",0,"otro",0,"No le gusta el helado",7,4090419.24241545,0
897,953929.207334295,0,21.5593937798382,0,9,0.410733390133828,0,"Colombia","soltero/a",0,"libre inversion",0,"No le gusta el helado",12,2449093.51553471,1
995,67780543.1639543,0,35.6208464618763,0,8,0.538697451353073,1,"Colombia","casado/a",0,"otro",0,"No le gusta el helado",7,2835250.65931222,0
1117,74918260.1856301,1,46.4554239590329,0,4,0.0815735176205635,0,"Colombia","soltero/a",0,"libre inversion",0,"fresa",10,2747284.63201849,0
341,28937207.1563965,0,46.6908962553843,1,7,0.0596551379654556,0,"Colombia","soltero/a",0,"otro",1,"fresa",2,5917518.11211399,0
367,64342154.558748,0,30.6048086993014,1,6,0.378292814875022,0,"Colombia","casado/a",0,"credito vehiculo",0,"chocolate",7,5318481.06297895,0
1337,23327499.0370497,1,47.8845304250059,0,8,0.414387102099135,1,"Colombia","soltero/a",0,"libre inversion",0,"chocolate",9,2808349.46235931,0
646,28462862.0923497,1,47.7425686953358,0,4,0.060901919240132,0,"Colombia","casado/a",0,"credito vehiculo",1,"ron con pasas",5,3174531.07124604,0
400,62909576.881025,0,41.9239042443067,0,4,0.303797986451536,1,"Colombia","soltero/a",0,"otro",0,"ron con pasas",7,3842898.59042363,0
739,38597822.1488418,1,49.158012596288,0,6,0.184724523872137,1,"Colombia","soltero/a",0,"libre inversion",0,"ron con pasas",5,4011880.98854718,0
817,76892517.980095,0,43.6272339355584,1,8,0.0340611079707742,0,"Colombia","soltero/a",0,"libre inversion",0,"No le gusta el helado",7,6629939.36541461,0
564,48515032.5735798,0,39.4808272421743,0,12,0.284304995695129,0,"Colombia","casado/a",0,"tarjeta credito",0,"fresa",2,4269540.67914363,0
1350,49742616.7041762,0,18.4680439630704,1,5,0.222330640442669,1,"Colombia","soltero/a",1,"otro",0,"chocolate",3,4125969.21396788,0
798,76237968.484615,0,40.8506371887134,0,11,0.0292647137772292,0,"Colombia","union libre",1,"credito vehiculo",0,"No le gusta el helado",8,3880347.31567891,0
336,34493291.0230011,0,35.6488170521206,0,8,0.149684677552432,1,"Colombia","union libre",0,"libre inversion",1,"ron con pasas",7,4610273.08251416,0
693,15694491.7571498,0,27.8812532354695,1,5,0.298050667019561,0,"Colombia","union libre",0,"tarjeta credito",0,"otro",8,5477505.69001169,0
906,17761999.3551169,1,33.7234099780963,0,5,0.451924005802721,0,"Colombia","soltero/a",0,"otro",0,"No le gusta el helado",9,3475774.89957346,0
417,77246922.4115135,0,26.5321849726835,1,9,0.492821111949161,0,"Colombia","casado/a",0,"tarjeta credito",0,"otro",4,5203285.64880316,0
337,30971538.2049093,1,45.3411011337959,1,6,0.0390404622070491,0,"Colombia","casado/a",0,"libre inversion",0,"otro",4,5747310.94696975,0
1089,69955015.7426158,1,33.5394000393374,0,8,0.389534412464127,0,"Colombia","casado/a",0,"otro",1,"No le gusta el helado",9,2666031.39007509,0
924,7054155.00404779,1,23.6613401651636,0,10,0.456905912328511,0,"Colombia","casado/a",0,"otro",0,"chocolate",6,1781593.81212543,0
510,22368579.570204,0,36.2032661188036,0,4,0.139509134972468,0,"Colombia","casado/a",0,"otro",1,"ron con pasas",2,3374236.60648181,0
404,22533643.7529651,1,24.0230060235922,0,9,0.353730240650475,0,"Colombia","casado/a",0,"otro",0,"chocolate",2,1809935.54324824,0
491,35391767.3279531,1,23.6738588484649,0,10,0.455445207143202,0,"Colombia","soltero/a",0,"credito vehiculo",0,"otro",1,2610750.26780486,0
